Date,Close
2/6/15,100.79
2/9/15,98.65
2/10/15,102.1
2/11/15,103.42
2/12/15,104.04
2/13/15,104.48
2/17/15,102.97
2/18/15,103.71
2/19/15,104.6
2/20/15,104.85
2/23/15,105.12
2/24/15,110.75
2/25/15,108.97
2/26/15,107.91
2/27/15,107.68
3/2/15,109.93
3/3/15,108.49
3/4/15,108.51
3/5/15,109.35
3/6/15,107.32
3/9/15,107.93
3/10/15,106.15
3/11/15,106.68
3/12/15,104.8
3/13/15,105.48
3/16/15,107.81
3/17/15,106.77
3/18/15,106.82
3/19/15,107.14
3/20/15,110.16
3/23/15,110.72
3/24/15,110.39
3/25/15,104.63
3/26/15,99.08
3/27/15,101.86
3/30/15,103.12
3/31/15,101.03
4/1/15,100.34
4/2/15,100.74
4/6/15,100.23
4/7/15,100.17
4/8/15,99.97
4/9/15,100.74
4/10/15,100.02
4/13/15,99.81
4/14/15,99.97
4/15/15,96.14
4/16/15,95.12
4/17/15,94.5
4/20/15,96.08
4/21/15,97.75
4/22/15,107.81
4/23/15,108.69
4/24/15,107.16
4/27/15,109.71
4/28/15,109.79
4/29/15,107.64
4/30/15,107.04
5/1/15,108.37
5/4/15,107.89
5/5/15,105.44
5/6/15,105.8
5/7/15,106.22
5/8/15,107.74
5/11/15,108.62
5/12/15,108.63
5/13/15,108.58
5/14/15,110.58
5/15/15,111.05
5/18/15,111.02
5/19/15,111.22
5/20/15,111.64
5/21/15,111.53
5/22/15,110.98
5/26/15,108.97
5/27/15,112.53
5/28/15,113.8
5/29/15,112.3
6/1/15,111.63
6/2/15,110.05
6/3/15,111.72
6/4/15,110.59
6/5/15,109.1
6/8/15,107.8
6/9/15,108.25
6/10/15,108.99
6/11/15,110
6/12/15,107.91
6/15/15,108.38
6/16/15,109.21
6/17/15,107.82
6/18/15,108.93
6/19/15,108.81
6/22/15,111.91
6/23/15,111.01
6/24/15,109.97
6/25/15,110.26
6/26/15,108.78
6/29/15,104.56
6/30/15,104.13
7/1/15,105.65
7/2/15,104.6
7/6/15,101.92
7/7/15,100.16
7/8/15,97.14
7/9/15,99.62
7/10/15,102.7
7/13/15,103.3
7/14/15,103.07
7/15/15,106.68
7/16/15,100.36
7/17/15,100.55
7/20/15,101
7/21/15,100.9
7/22/15,100.84
7/23/15,101.93
7/24/15,98.53
7/27/15,98.63
7/28/15,99.08
7/29/15,99.02
7/30/15,99.09
7/31/15,99.17
8/3/15,98.14
8/4/15,96.79
8/5/15,98.63
8/6/15,96.36
8/7/15,96.97
8/10/15,99.42
8/11/15,99.19
8/12/15,97.08
8/13/15,94.72
8/14/15,92.69
8/17/15,93.17
8/18/15,92.85
8/19/15,90.92
8/20/15,87.44
8/21/15,85.91
8/24/15,85.3
8/25/15,87.01
8/26/15,88.4
8/27/15,91.91
8/28/15,91.98
8/31/15,91.02
9/1/15,89.16
9/2/15,90.63
9/3/15,92.68
9/4/15,91.37
9/8/15,93.88
9/9/15,91.07
9/10/15,92.21
9/11/15,91.68
9/14/15,90.93
9/15/15,93.33
9/16/15,93.71
9/17/15,92.79
9/18/15,90.01
9/21/15,89.4
9/22/15,86.68
9/23/15,83.88
9/24/15,84.2
9/25/15,85.35
9/28/15,83.08
9/29/15,85.21
9/30/15,87.98
10/1/15,85.97
10/2/15,88.41
