Date,Close
7/30/2014,45.78
7/31/2014,44.66
8/1/2014,46.65
8/4/2014,47.7
8/5/2014,47.7
8/6/2014,49.79
8/7/2014,50.48
8/8/2014,49.63
8/11/2014,51.86
8/12/2014,51.99
8/13/2014,52.06
8/14/2014,52.28
8/15/2014,52.4
8/18/2014,51.99
8/19/2014,51.35
8/20/2014,51.14
8/21/2014,50.87
8/22/2014,51.36
8/25/2014,52.51
8/26/2014,52.35
8/27/2014,52.65
8/28/2014,52.77
8/29/2014,53.94
9/2/2014,56.82
9/3/2014,56.24
9/4/2014,57.21
9/5/2014,55.48
9/8/2014,56.42
9/9/2014,55.7
9/10/2014,56.22
9/11/2014,56.06
9/12/2014,55.84
9/15/2014,50.77
9/16/2014,52.15
9/17/2014,52.28
9/18/2014,52.76
9/19/2014,51.86
9/22/2014,50.01
9/23/2014,50.08
9/24/2014,50.43
9/25/2014,49.39
9/26/2014,49.32
9/29/2014,49.05
9/30/2014,48.54
10/1/2014,48.05
10/2/2014,50.28
10/3/2014,51.04
10/6/2014,52.12
10/7/2014,51.91
10/8/2014,51.86
10/9/2014,51.4
10/10/2014,47.38
10/13/2014,44.92
10/14/2014,45.41
10/15/2014,45.94
10/16/2014,45.27
10/17/2014,45.5
10/20/2014,46.09
10/21/2014,47.07
10/22/2014,46.22
10/23/2014,47.06
10/24/2014,47.05
10/27/2014,44.33
10/28/2014,48.55
10/29/2014,47.62
10/30/2014,47.73
10/31/2014,48.34
11/3/2014,48.52
11/4/2014,47.79
11/5/2014,46.19
11/6/2014,48.24
11/7/2014,48.04
11/10/2014,48.39
11/11/2014,50.22
11/12/2014,49.82
11/13/2014,50.34
11/14/2014,51.74
11/17/2014,50.8
11/18/2014,51.54
11/19/2014,49.55
11/20/2014,49.74
11/21/2014,48.56
11/24/2014,49.34
11/25/2014,49.62
11/26/2014,49.69
11/28/2014,48.9
12/1/2014,46.33
12/2/2014,46.29
12/3/2014,45.86
12/4/2014,45.66
12/5/2014,44.74
12/8/2014,42.87
12/9/2014,43.38
12/10/2014,41.97
12/11/2014,41.78
12/12/2014,41.4
12/15/2014,40.81
12/16/2014,39.56
12/17/2014,41.16
12/18/2014,43.65
12/19/2014,43.86
12/22/2014,44.52
12/23/2014,44.19
12/24/2014,44.45
12/26/2014,45.56
12/29/2014,45.14
12/30/2014,44.45
12/31/2014,44.48
1/2/2015,43.86
1/5/2015,42.02
1/6/2015,42.26
1/7/2015,42.19
1/8/2015,42.12
1/9/2015,41.33
1/12/2015,40.44
1/13/2015,40.85
1/14/2015,38.54
1/15/2015,38.37
